--2023-05-16 20:24:34--  https://hal-cea.archives-ouvertes.fr/cea-01429912/document
Resolving hal-cea.archives-ouvertes.fr (hal-cea.archives-ouvertes.fr)... 193.48.96.10
Connecting to hal-cea.archives-ouvertes.fr (hal-cea.archives-ouvertes.fr)|193.48.96.10|:443... connected.
HTTP request sent, awaiting response... 200 OK
Length: 17388168 (17M) [application/pdf]
Saving to: ‘./data/0.phys/1429912.pdf’

     0K .......... .......... .......... .......... ..........  0%  905K 19s
    50K .......... .......... .......... .......... ..........  0% 1,80M 14s
   100K .......... .......... .......... .......... ..........  0% 1,85M 12s
   150K .......... .......... .......... .......... ..........  1% 25,8M 9s
   200K .......... .......... .......... .......... ..........  1% 98,4M 7s
   250K .......... .......... .......... .......... ..........  1% 1,96M 8s
   300K .......... .......... .......... .......... ..........  2%  245K 16s
   350K .......... .......... .......... .......... ..........  2%  548M 14s
   400K .......... .......... .......... .......... ..........  2%  492M 13s
   450K .......... .......... .......... .......... ..........  2%  578M 11s
   500K .......... .......... .......... .......... ..........  3%  247K 16s
   550K .......... .......... .......... .......... ..........  3%  559M 15s
   600K .......... .......... .......... .......... ..........  3%  535M 14s
   650K .......... .......... .......... .......... ..........  4%  616M 13s
   700K .......... .......... .......... .......... ..........  4%  247K 16s
   750K .......... .......... .......... .......... ..........  4%  460M 15s
   800K .......... .......... .......... .......... ..........  5%  497M 14s
   850K .......... .......... .......... .......... ..........  5%  612M 13s
   900K .......... .......... .......... .......... ..........  5%  247K 16s
   950K .......... .......... .......... .......... ..........  5%  426M 15s
  1000K .......... .......... .......... .......... ..........  6%  195M 14s
  1050K .......... .......... .......... .......... ..........  6%  602M 14s
  1100K .......... .......... .......... .......... ..........  6%  525M 13s
  1150K .......... .......... .......... .......... ..........  7%  247K 15s
  1200K .......... .......... .......... .......... ..........  7%  480M 15s
  1250K .......... .......... .......... .......... ..........  7%  597M 14s
  1300K .......... .......... .......... .......... ..........  7%  528M 13s
  1350K .......... .......... .......... .......... ..........  8%  246K 15s
  1400K .......... .......... .......... .......... ..........  8%  521M 15s
  1450K .......... .......... .......... .......... ..........  8%  605M 14s
  1500K .......... .......... .......... .......... ..........  9%  589M 13s
  1550K .......... .......... .......... .......... ..........  9%  246K 15s
  1600K .......... .......... .......... .......... ..........  9%  474M 14s
  1650K .......... .......... .......... .......... .......... 10%  546M 14s
  1700K .......... .......... .......... .......... .......... 10%  617M 14s
  1750K .......... .......... .......... .......... .......... 10%  247K 15s
  1800K .......... .......... .......... .......... .......... 10%  514M 14s
  1850K .......... .......... .......... .......... .......... 11%  611M 14s
  1900K .......... .......... .......... .......... .......... 11%  621M 14s
  1950K .......... .......... .......... .......... .......... 11%  244K 15s
  2000K .......... .......... .......... .......... .......... 12%  377M 14s
  2050K .......... .......... .......... .......... .......... 12%  286M 14s
  2100K .......... .......... .......... .......... .......... 12%  606M 14s
  2150K .......... .......... .......... .......... .......... 12%  249K 15s
  2200K .......... .......... .......... .......... .......... 13%  442M 14s
  2250K .......... .......... .......... .......... .......... 13%  619M 14s
  2300K .......... .......... .......... .......... .......... 13%  601M 13s
  2350K .......... .......... .......... .......... .......... 14%  558M 13s
  2400K .......... .......... .......... .......... .......... 14%  246K 14s
  2450K .......... .......... .......... .......... .......... 14%  576M 14s
  2500K .......... .......... .......... .......... .......... 15%  607M 13s
  2550K .......... .......... .......... .......... .......... 15%  580M 13s
  2600K .......... .......... .......... .......... .......... 15%  246K 14s
  2650K .......... .......... .......... .......... .......... 15%  508M 14s
  2700K .......... .......... .......... .......... .......... 16%  608M 13s
  2750K .......... .......... .......... .......... .......... 16%  604M 13s
  2800K .......... .......... .......... .......... .......... 16%  247K 14s
  2850K .......... .......... .......... .......... .......... 17%  586M 13s
  2900K .......... .......... .......... .......... .......... 17%  604M 13s
  2950K .......... .......... .......... .......... .......... 17%  621M 13s
  3000K .......... .......... .......... .......... .......... 17%  247K 14s
  3050K .......... .......... .......... .......... .......... 18%  559M 13s
  3100K .......... .......... .......... .......... .......... 18%  621M 13s
  3150K .......... .......... .......... .......... .......... 18%  617M 13s
  3200K .......... .......... .......... .......... .......... 19%  246K 13s
  3250K .......... .......... .......... .......... .......... 19%  598M 13s
  3300K .......... .......... .......... .......... .......... 19%  605M 13s
  3350K .......... .......... .......... .......... .......... 20%  608M 13s
  3400K .......... .......... .......... .......... .......... 20%  246K 13s
  3450K .......... .......... .......... .......... .......... 20%  460M 13s
  3500K .......... .......... .......... .......... .......... 20%  547M 13s
  3550K .......... .......... .......... .......... .......... 21%  590M 13s
  3600K .......... .......... .......... .......... .......... 21%  245K 13s
  3650K .......... .......... .......... .......... .......... 21%  396M 13s
  3700K .......... .......... .......... .......... .......... 22%  602M 13s
  3750K .......... .......... .......... .......... .......... 22%  610M 12s
  3800K .......... .......... .......... .......... .......... 22%  491M 12s
  3850K .......... .......... .......... .......... .......... 22%  248K 13s
  3900K .......... .......... .......... .......... .......... 23%  581M 13s
  3950K .......... .......... .......... .......... .......... 23%  465M 12s
  4000K .......... .......... .......... .......... .......... 23%  441M 12s
  4050K .......... .......... .......... .......... .......... 24%  246K 13s
  4100K .......... .......... .......... .......... .......... 24%  323M 12s
  4150K .......... .......... .......... .......... .......... 24%  604M 12s
  4200K .......... .......... .......... .......... .......... 25%  565M 12s
  4250K .......... .......... .......... .......... .......... 25%  247K 12s
  4300K .......... .......... .......... .......... .......... 25%  385M 12s
  4350K .......... .......... .......... .......... .......... 25%  589M 12s
  4400K .......... .......... .......... .......... .......... 26%  495M 12s
  4450K .......... .......... .......... .......... .......... 26%  247K 12s
  4500K .......... .......... .......... .......... .......... 26%  568M 12s
  4550K .......... .......... .......... .......... .......... 27%  609M 12s
  4600K .......... .......... .......... .......... .......... 27%  542M 12s
  4650K .......... .......... .......... .......... .......... 27%  247K 12s
  4700K .......... .......... .......... .......... .......... 27%  434M 12s
  4750K .......... .......... .......... .......... .......... 28%  605M 12s
  4800K .......... .......... .......... .......... .......... 28%  498M 12s
  4850K .......... .......... .......... .......... .......... 28%  247K 12s
  4900K .......... .......... .......... .......... .......... 29%  432M 12s
  4950K .......... .......... .......... .......... .......... 29%  607M 12s
  5000K .......... .......... .......... .......... .......... 29%  556M 11s
  5050K .......... .......... .......... .......... .......... 30%  511M 11s
  5100K .......... .......... .......... .......... .......... 30%  246K 12s
  5150K .......... .......... .......... .......... .......... 30%  578M 11s
  5200K .......... .......... .......... .......... .......... 30%  493M 11s
  5250K .......... .......... .......... .......... .......... 31%  622M 11s
  5300K .......... .......... .......... .......... .......... 31%  246K 11s
  5350K .......... .......... .......... .......... .......... 31%  563M 11s
  5400K .......... .......... .......... .......... .......... 32%  546M 11s
  5450K .......... .......... .......... .......... .......... 32%  614M 11s
  5500K .......... .......... .......... .......... .......... 32%  246K 11s
  5550K .......... .......... .......... .......... .......... 32%  578M 11s
  5600K .......... .......... .......... .......... .......... 33%  473M 11s
  5650K .......... .......... .......... .......... .......... 33%  613M 11s
  5700K .......... .......... .......... .......... .......... 33%  246K 11s
  5750K .......... .......... .......... .......... .......... 34%  562M 11s
  5800K .......... .......... .......... .......... .......... 34%  550M 11s
  5850K .......... .......... .......... .......... .......... 34%  379M 11s
  5900K .......... .......... .......... .......... .......... 35%  247K 11s
  5950K .......... .......... .......... .......... .......... 35%  465M 11s
  6000K .......... .......... .......... .......... .......... 35%  492M 11s
  6050K .......... .......... .......... .......... .......... 35%  620M 10s
  6100K .......... .......... .......... .......... .......... 36%  247K 11s
  6150K .......... .......... .......... .......... .......... 36%  391M 10s
  6200K .......... .......... .......... .......... .......... 36%  559M 10s
  6250K .......... .......... .......... .......... .......... 37%  615M 10s
  6300K .......... .......... .......... .......... .......... 37%  528M 10s
  6350K .......... .......... .......... .......... .......... 37%  246K 10s
  6400K .......... .......... .......... .......... .......... 37%  461M 10s
  6450K .......... .......... .......... .......... .......... 38%  608M 10s
  6500K .......... .......... .......... .......... .......... 38%  530M 10s
  6550K .......... .......... .......... .......... .......... 38%  246K 10s
  6600K .......... .......... .......... .......... .......... 39%  527M 10s
  6650K .......... .......... .......... .......... .......... 39%  599M 10s
  6700K .......... .......... .......... .......... .......... 39%  618M 10s
  6750K .......... .......... .......... .......... .......... 40%  247K 10s
  6800K .......... .......... .......... .......... .......... 40%  473M 10s
  6850K .......... .......... .......... .......... .......... 40%  597M 10s
  6900K .......... .......... .......... .......... .......... 40%  593M 10s
  6950K .......... .......... .......... .......... .......... 41%  246K 10s
  7000K .......... .......... .......... .......... .......... 41%  521M 10s
  7050K .......... .......... .......... .......... .......... 41%  602M 10s
  7100K .......... .......... .......... .......... .......... 42%  581M 9s
  7150K .......... .......... .......... .......... .......... 42%  246K 10s
  7200K .......... .......... .......... .......... .......... 42%  393M 9s
  7250K .......... .......... .......... .......... .......... 42%  618M 9s
  7300K .......... .......... .......... .......... .......... 43%  606M 9s
  7350K .......... .......... .......... .......... .......... 43%  247K 9s
  7400K .......... .......... .......... .......... .......... 43%  377M 9s
  7450K .......... .......... .......... .......... .......... 44%  601M 9s
  7500K .......... .......... .......... .......... .......... 44%  606M 9s
  7550K .......... .......... .......... .......... .......... 44%  519M 9s
  7600K .......... .......... .......... .......... .......... 45%  246K 9s
  7650K .......... .......... .......... .......... .......... 45%  150M 9s
  7700K .......... .......... .......... .......... .......... 45%  584M 9s
  7750K .......... .......... .......... .......... .......... 45%  532M 9s
  7800K .......... .......... .......... .......... .......... 46%  247K 9s
  7850K .......... .......... .......... .......... .......... 46%  576M 9s
  7900K .......... .......... .......... .......... .......... 46%  597M 9s
  7950K .......... .......... .......... .......... .......... 47%  620M 9s
  8000K .......... .......... .......... .......... .......... 47%  246K 9s
  8050K .......... .......... .......... .......... .......... 47%  572M 9s
  8100K .......... .......... .......... .......... .......... 47%  607M 9s
  8150K .......... .......... .......... .......... .......... 48%  362M 8s
  8200K .......... .......... .......... .......... .......... 48%  247K 9s
  8250K .......... .......... .......... .......... .......... 48%  570M 8s
  8300K .......... .......... .......... .......... .......... 49%  610M 8s
  8350K .......... .......... .......... .......... .......... 49%  566M 8s
  8400K .......... .......... .......... .......... .......... 49%  246K 8s
  8450K .......... .......... .......... .......... .......... 50%  582M 8s
  8500K .......... .......... .......... .......... .......... 50%  608M 8s
  8550K .......... .......... .......... .......... .......... 50%  615M 8s
  8600K .......... .......... .......... .......... .......... 50%  246K 8s
  8650K .......... .......... .......... .......... .......... 51%  447M 8s
  8700K .......... .......... .......... .......... .......... 51%  589M 8s
  8750K .......... .......... .......... .......... .......... 51%  577M 8s
  8800K .......... .......... .......... .......... .......... 52%  246K 8s
  8850K .......... .......... .......... .......... .......... 52%  418M 8s
  8900K .......... .......... .......... .......... .......... 52%  457M 8s
  8950K .......... .......... .......... .......... .......... 53%  603M 8s
  9000K .......... .......... .......... .......... .......... 53%  487M 8s
  9050K .......... .......... .......... .......... .......... 53%  247K 8s
  9100K .......... .......... .......... .......... .......... 53%  580M 8s
  9150K .......... .......... .......... .......... .......... 54%  601M 8s
  9200K .......... .......... .......... .......... .......... 54%  466M 7s
  9250K .......... .......... .......... .......... .......... 54%  247K 7s
  9300K .......... .......... .......... .......... .......... 55%  596M 7s
  9350K .......... .......... .......... .......... .......... 55%  614M 7s
  9400K .......... .......... .......... .......... .......... 55%  561M 7s
  9450K .......... .......... .......... .......... .......... 55%  246K 7s
  9500K .......... .......... .......... .......... .......... 56%  577M 7s
  9550K .......... .......... .......... .......... .......... 56%  612M 7s
  9600K .......... .......... .......... .......... .......... 56%  359M 7s
  9650K .......... .......... .......... .......... .......... 57%  247K 7s
  9700K .......... .......... .......... .......... .......... 57%  569M 7s
  9750K .......... .......... .......... .......... .......... 57%  605M 7s
  9800K .......... .......... .......... .......... .......... 58%  554M 7s
  9850K .......... .......... .......... .......... .......... 58%  247K 7s
  9900K .......... .......... .......... .......... .......... 58%  497M 7s
  9950K .......... .......... .......... .......... .......... 58%  599M 7s
 10000K .......... .......... .......... .......... .......... 59%  489M 7s
 10050K .......... .......... .......... .......... .......... 59%  247K 7s
 10100K .......... .......... .......... .......... .......... 59%  462M 7s
 10150K .......... .......... .......... .......... .......... 60%  548M 7s
 10200K .......... .......... .......... .......... .......... 60%  321M 6s
 10250K .......... .......... .......... .......... .......... 60%  526M 6s
 10300K .......... .......... .......... .......... .......... 60%  247K 6s
 10350K .......... .......... .......... .......... .......... 61%  578M 6s
 10400K .......... .......... .......... .......... .......... 61%  481M 6s
 10450K .......... .......... .......... .......... .......... 61%  487M 6s
 10500K .......... .......... .......... .......... .......... 62%  246K 6s
 10550K .......... .......... .......... .......... .......... 62%  415M 6s
 10600K .......... .......... .......... .......... .......... 62%  467M 6s
 10650K .......... .......... .......... .......... .......... 63%  164M 6s
 10700K .......... .......... .......... .......... .......... 63%  247K 6s
 10750K .......... .......... .......... .......... .......... 63%  564M 6s
 10800K .......... .......... .......... .......... .......... 63%  494M 6s
 10850K .......... .......... .......... .......... .......... 64%  562M 6s
 10900K .......... .......... .......... .......... .......... 64%  246K 6s
 10950K .......... .......... .......... .......... .......... 64%  570M 6s
 11000K .......... .......... .......... .......... .......... 65%  533M 6s
 11050K .......... .......... .......... .......... .......... 65%  604M 6s
 11100K .......... .......... .......... .......... .......... 65%  247K 6s
 11150K .......... .......... .......... .......... .......... 65%  465M 6s
 11200K .......... .......... .......... .......... .......... 66%  496M 6s
 11250K .......... .......... .......... .......... .......... 66%  593M 5s
 11300K .......... .......... .......... .......... .......... 66%  246K 6s
 11350K .......... .......... .......... .......... .......... 67%  435M 5s
 11400K .......... .......... .......... .......... .......... 67%  545M 5s
